都道府県名,地方公共団体名,施設名称,年間処理量,資源回収量,処理対象廃棄物,処理方式,施設の改廃,産業廃棄物の搬入の有無,リユース・リペア機能・内容,
埼玉県,所沢市,所沢市東部クリーンセンターリサイクルプラザ不燃・粗大ごみ処理施設,6719,1327,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
埼玉県,飯能市,飯能市クリーンセンター,1317,0,粗大ごみ・不燃ごみ・資源ごみ,破砕,,無し,機能なし
埼玉県,加須市,加須クリーンセンター粗大ごみ処理施設,2137,1272,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
埼玉県,春日部市,春日部市クリーンセンター,4042,985,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
埼玉県,狭山市,狭山市奥富環境センター(旧名称：狭山市第一環境センター),4206,,粗大ごみ・不燃ごみ,併用,,無し,修理・展示・販売・譲渡
埼玉県,羽生市,羽生市粗大ごみ処理施設,2537,425,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,上尾市,上尾市西貝塚環境センター,1503.33,512.77,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
埼玉県,入間市,入間市総合クリーンセンター,4374,728,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
埼玉県,入間市,入間市清掃事業所,,,粗大ごみ・資源ごみ,圧縮,休止,無し,機能なし
埼玉県,朝霞市,朝霞市粗大ごみ処理施設,2787.42,1944.55,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
埼玉県,和光市,和光市清掃センター,3637,2327.19,粗大ごみ・不燃ごみ・その他・資源ごみ,併用,,無し,機能なし
埼玉県,桶川市,桶川市粗大ごみ処理施設,739,167,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
埼玉県,三郷市,三郷市不燃物処理場,886,357,粗大ごみ・不燃ごみ・資源ごみ,破砕,,無し,機能なし
埼玉県,坂戸市,坂戸市東清掃センター粗大ごみ処理施設,2913,611,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,幸手市,幸手市ひばりヶ丘桜泉園,1435,340,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,吉川市,吉川市環境センター粗大ごみ処理施設,1907,890,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
埼玉県,蓮田白岡衛生組合,蓮田白岡衛生組合粗大ごみ処理施設,2322,879,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,修理・展示・販売・譲渡
埼玉県,久喜宮代衛生組合,久喜宮代清掃センター30t／5h粗大ごみ処理施設,1223,404,粗大ごみ・不燃ごみ・その他,破砕,,無し,機能なし
埼玉県,久喜宮代衛生組合,菖蒲清掃センター粗大ごみ処理施設,333,57.04,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
埼玉県,久喜宮代衛生組合,八甫清掃センター粗大ごみ処理施設,1483,666,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
埼玉県,志木地区衛生組合,富士見環境センター粗大ごみ・ビン処理施設,4987,1248,粗大ごみ・不燃ごみ,破砕,,無し,修理・展示・販売
埼玉県,蕨戸田衛生センター組合,蕨戸田衛生センター粗大ごみ処理施設,3741,824,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,児玉郡市広域市町村圏組合,児玉郡市広域市町村圏組合立小山川クリーンセンター,3583,879,粗大ごみ・不燃ごみ,併用,,無し,機能なし
埼玉県,埼玉中部環境保全組合,埼玉中部環境センター(粗大ごみ処理施設),1709,328,粗大ごみ・不燃ごみ,併用,,有り,機能なし
千葉県,千葉市,新浜リサイクルセンター,14069.69,2149.19,粗大ごみ・不燃ごみ,併用,,無し,機能なし
千葉県,銚子市,銚子市清掃センター(粗大ごみ処理施設),0,0,粗大ごみ・不燃ごみ,併用,廃止,無し,機能なし
千葉県,市川市,市川市クリーンセンター(不燃・粗大ごみ処理施設),5152,1696,粗大ごみ・不燃ごみ,併用,,無し,機能なし
千葉県,船橋市,船橋市西浦資源リサイクル施設,7863.8,1696.34,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
千葉県,木更津市,木更津市クリーンセンター,2846,627,粗大ごみ・不燃ごみ,併用,,有り,機能なし
千葉県,松戸市,松戸市日暮クリーンセンター,9494,4877,粗大ごみ・不燃ごみ,圧縮,,無し,機能なし
千葉県,旭市,旭市クリーンセンター粗大ごみ処理施設,,,,,廃止,,
千葉県,柏市,柏市清掃工場粗大ごみ処理施設,8287,599,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
千葉県,市原市,市原市福増クリーンセンター第一粗大ごみ処理施設,221,,粗大ごみ,併用,,無し,機能なし
千葉県,市原市,市原市福増クリーンセンター第二粗大ごみ処理施設,8621,2889,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
千葉県,流山市,流山市クリーンセンターリサイクルプラザ・リサイクル館,9612,3800,粗大ごみ・不燃ごみ・その他・資源ごみ,併用,,無し,修理・展示・販売
