都道府県名,地方公共団体名,施設名,埋め立て済み割合,埋立場所,処理対象廃棄物,全体容積(m3),処分場の現状
愛知県,津島市,津島市一般廃棄物最終処分場（新開）,100,平地,不燃ごみ・粗大ごみ・焼却残渣,50800,埋立終了
愛知県,碧南市,碧南市西端地内一般廃棄物最終処分場,42,平地,その他・破砕ごみ・中間処理残査,41470,埋立中
愛知県,刈谷市,刈谷市第１不燃物埋立場,100,平地,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,109600,埋立中
愛知県,刈谷市,刈谷市第２不燃物埋立場,31,平地,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,87000,埋立中
愛知県,安城市,安城市一般廃棄物最終処分場,100,平地,不燃ごみ・直接搬入ごみ・焼却残渣,128500,埋立終了
愛知県,安城市,安城市一般廃棄物最終処分場,89,平地,不燃ごみ・直接搬入ごみ・焼却残渣,80200,埋立中
愛知県,西尾市,西尾市貝吹地区一般廃棄物最終処分場,100,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,134777,埋立中
愛知県,西尾市,西尾市旧平原地区一般廃棄物最終処分場,100,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,28800,埋立終了
愛知県,西尾市,西尾市平原地区一般廃棄物最終処分場,10,山間,その他・焼却残渣,146000,埋立中
愛知県,蒲郡市,蒲郡市一色不燃物最終処分場,98,山間,不燃ごみ・直接搬入ごみ・焼却残渣,205213,埋立中
愛知県,蒲郡市,蒲郡市一般廃棄物最終処分場,1,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,113000,埋立中
愛知県,犬山市,犬山市八曽一般廃棄物最終処分場,72,山間,破砕ごみ・中間処理残査・焼却残渣,72158,埋立中
愛知県,常滑市,常滑市一般廃棄物最終処分場,46,山間,不燃ごみ・直接搬入ごみ,95500,埋立中
愛知県,江南市,江南市一般廃棄物最終処分場,47,平地,不燃ごみ・その他・直接搬入ごみ,59700,埋立中
愛知県,新城市,新城市一般廃棄物最終処分場,17,山間,不燃ごみ・直接搬入ごみ・粗大ごみ,68000,埋立中
愛知県,新城市,新城市一般廃棄物矢部埋立処分場,100,平地,不燃ごみ・直接搬入ごみ・粗大ごみ,34221,埋立終了
愛知県,東海市,東海市東犬久利最終処分場,23,平地,その他,35730,埋立中
愛知県,東海市,東海市大狭間最終処分場,100,平地,その他・破砕ごみ・中間処理残査,31400,埋立終了
愛知県,知立市,知立市第２不燃物処理場,52,平地,不燃ごみ・その他・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,46553,埋立中
愛知県,高浜市,高浜市不燃物埋立場,58,平地,直接搬入ごみ,2800,埋立中
愛知県,豊明市,豊明市一般廃棄物最終処分場,100,平地,不燃ごみ,50364,埋立中
愛知県,扶桑町,扶桑町廃棄物埋立処分場,83,平地,不燃ごみ・直接搬入ごみ,72142,埋立中
愛知県,七宝町,七宝町一般廃棄物最終処分場（安松）,74,平地,不燃ごみ・粗大ごみ,31657,埋立中
愛知県,美和町,東溝口一般廃棄物最終処分場,27,平地,焼却残渣,17670,埋立中
愛知県,美和町,美和町一般廃棄物最終処分場,19,平地,不燃ごみ・その他・粗大ごみ,85336,埋立中
愛知県,十四山村,十四山村一般廃棄物（ガレキ）埋立処分場,65,平地,不燃ごみ・その他,17338,埋立中
愛知県,十四山村,十四山村一般廃棄物（家庭ごみ）埋立処分場,100,平地,不燃ごみ・粗大ごみ,2556,埋立終了
愛知県,飛島村,飛島村ごみ投棄場,85,平地,不燃ごみ,22621,埋立中
愛知県,弥富町,弥富町一般廃棄物最終処分場,100,平地,不燃ごみ・その他・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,27000,埋立前
愛知県,佐屋町,佐屋町不燃物処理場（東保）,53,平地,不燃ごみ,2365,埋立中
愛知県,立田村,立田村雀ヶ森最終処分場,44,平地,不燃ごみ・粗大ごみ,15840,埋立中
愛知県,八開村,八開村ごみ処理場（鵜多須）,100,平地,不燃ごみ,12420,埋立終了
愛知県,南知多町,南知多町篠島不燃物埋立地,100,海面,不燃ごみ・焼却残渣,8316,埋立中
愛知県,南知多町,南知多町日間賀島不燃物埋立地,33,平地,不燃ごみ・焼却残渣,26625,埋立中
愛知県,武豊町,武豊町一般廃棄物最終処分場,63,平地,不燃ごみ,65500,埋立中
愛知県,一色町,一色町佐久島不燃物処理場,81,山間,不燃ごみ,2660,埋立中
愛知県,一色町,一色町一般廃棄物最終処分場,31,平地,不燃ごみ・直接搬入ごみ,49000,埋立中
愛知県,吉良町,吉良町饗庭一般廃棄物最終処分場,46,山間,不燃ごみ,46500,埋立中
愛知県,幡豆町,幡豆町一般廃棄物最終処分場（鳥羽）,8,山間,不燃ごみ・直接搬入ごみ,38824,埋立中
愛知県,幡豆町,幡豆町不燃物処分場（小野ヶ谷）,100,山間,不燃ごみ・直接搬入ごみ,12000,埋立中
愛知県,額田町,額田町一般廃棄物埋立処理場,94,山間,不燃ごみ,6300,埋立中
愛知県,三好町,三好町不燃物埋立処分場,10,山間,その他,85400,埋立中
愛知県,旭町,旭町不燃物最終処分場,36,山間,不燃ごみ,29110,埋立中
愛知県,鳳来町,鳳来町一般廃棄物最終処分場,100,山間,不燃ごみ,25000,埋立中
愛知県,鳳来町,鳳来町一般廃棄物管理型埋立処分地,12,山間,不燃ごみ,30000,埋立中
愛知県,作手村,作手村一般廃棄物最終処分場,0,山間,不燃ごみ,4600,埋立前
愛知県,音羽町,音羽町一般廃棄物埋立処分場,88,山間,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,14250,埋立中
愛知県,一宮町,一宮町一般廃棄物最終処分場,74,山間,不燃ごみ・粗大ごみ,17856,埋立中
愛知県,小坂井町,小坂井町一般廃棄物最終処分場,98,平地,不燃ごみ・破砕ごみ・中間処理残査,39248,埋立中
愛知県,御津町,御津町危険物捨場,100,山間,不燃ごみ,20000,埋立終了
愛知県,御津町,御津町一般廃棄物最終処分場,7,山間,破砕ごみ・中間処理残査,9102,埋立中
愛知県,田原町,田原町一般廃棄物最終処分場（リサイクルセンター併設）,100,山間,混合・破砕ごみ・中間処理残査,51598,埋立中
愛知県,田原町,田原町埋立処分場（破砕施設併設）,63,山間,不燃ごみ・資源・その他・粗大ごみ,78900,埋立中
愛知県,赤羽根町,赤羽根町環境センター,13,山間,不燃ごみ・直接搬入ごみ・焼却残渣,12200,埋立中
愛知県,渥美町,渥美町一般廃棄物最終処分場,14,山間,不燃ごみ・粗大ごみ・焼却残渣,150500,埋立中
愛知県,新城広域事務組合,新城広域事務組合一般廃棄物埋立処分地,48,山間,焼却残渣,37000,埋立中
愛知県,東部知多衛生組合,東部知多衛生組合洲崎最終処分場,99,平地,焼却残渣,12127,埋立中
愛知県,東部知多衛生組合,東部知多衛生組合葭野最終処分場,97,平地,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,69996,埋立中
愛知県,常滑武豊衛生組合,常滑武豊衛生組合一般廃棄物最終処分場,100,山間,焼却残渣,54890,埋立中
愛知県,豊川宝飯衛生組合,豊川宝飯衛生組合焼却灰最終処分場,100,平地,焼却残渣,24641,埋立終了
愛知県,豊川宝飯衛生組合,豊川宝飯衛生組合一宮焼却灰最終処分場,36,山間,焼却残渣,84493,埋立中
愛知県,尾張東部衛生組合,尾張東部衛生組合一般廃棄物最終処分場,0,山間,破砕ごみ・中間処理残査・焼却残渣,200000,埋立前
愛知県,海部津島環境事務組合,海部津島環境事務組合八開処分場,66,平地,焼却残渣,14500,埋立中
愛知県,小牧岩倉衛生組合,小牧岩倉衛生組合環境センター処分場,19,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,293900,埋立中
愛知県,知多南部衛生組合,知多南部衛生組合一般廃棄物最終処分場,92,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,157000,埋立中
愛知県,江南丹羽環境管理組合,江南丹羽環境管理組合最終処分場,53,平地,焼却残渣,32300,埋立中
愛知県,北設広域事務組合,北設広域事務組合中田クリーンセンター最終処分場,49,山間,不燃ごみ,10814,埋立中
愛知県,北設広域事務組合,北設広域事務組合中田クリーンセンター滝ノ入処分場,46,山間,不燃ごみ,3600,埋立中
愛知県,西春日井郡東部衛生組合,西春日井郡東部衛生組合藤岡最終処分場,12,山間,破砕ごみ・中間処理残査・焼却残渣,91800,埋立中
愛知県,豊田加茂広域市町村圏事務処理組合,豊田加茂広域市町村圏事務処理組合勘八燃物処分場,79,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,662000,埋立中
愛知県,尾三衛生組合,尾三衛生組合埋立処分場（折戸）,100,平地,破砕ごみ・中間処理残査・焼却残渣,49700,埋立終了
愛知県,尾三衛生組合,尾三衛生組合埋立処分場（三本木）,69,山間,破砕ごみ・中間処理残査・焼却残渣,19650,埋立中
三重県,津市,津市西部清掃工場,0,山間,その他・焼却残渣,195210,埋立中
三重県,四日市市,四日市市南部埋立処分場,69,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,2437549,埋立中
三重県,伊勢市,伊勢市廃棄物投棄場,99,平地,不燃ごみ・直接搬入ごみ,478156,埋立中
三重県,松阪市,松阪市一般廃棄物最終処分場,15,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,219000,埋立中
三重県,桑名市,桑名市一般廃棄物埋立最終処分場,54,平地,その他,34623,埋立中
三重県,鈴鹿市,鈴鹿市深谷処理場,100,山間,直接搬入ごみ,609407,埋立終了
三重県,鈴鹿市,鈴鹿市深谷処理場,100,山間,直接搬入ごみ,118948,埋立終了
三重県,鈴鹿市,鈴鹿市不燃物リサイクルセンター,32,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,335900,埋立中
三重県,尾鷲市,尾鷲市不燃物投棄場,97,山間,不燃ごみ,116200,埋立終了
三重県,亀山市,亀山市八輪衛生公苑最終処分場,94,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,441408,埋立中
三重県,鳥羽市,鳥羽市清掃センター最終処分場,63,山間,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,200000,埋立中
三重県,鳥羽市,鳥羽市菅島一般廃棄物最終処分場,14,山間,不燃ごみ・焼却残渣,13000,埋立中
三重県,熊野市,熊野市有馬不燃物処分場,75,平地,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,225700,埋立中
三重県,北勢町,北勢町粗大ごみ処理場,93,山間,粗大ごみ・焼却残渣,34508,埋立中
三重県,員弁町,員弁町一般廃棄物最終処分場,99,平地,資源・粗大ごみ,90000,埋立中
三重県,大安町,大安町一般廃棄物処分場（安定型）,12,山間,粗大ごみ,25000,埋立中
三重県,東員町,東員町最終処分場,24,山間,直接搬入ごみ,114332,埋立中
三重県,藤原町,藤原町粗大ごみ処理場,8,山間,粗大ごみ,14980,埋立中
三重県,菰野町,菰野町不燃物処理場,86,山間,不燃ごみ・資源・直接搬入ごみ,53998,埋立中
三重県,楠町,楠町衛生センターごみ処理施設,100,平地,可燃ごみ・不燃ごみ・直接搬入ごみ・粗大ごみ,50945,埋立終了
三重県,関町,関町不燃物投棄場,32,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,18000,埋立中
三重県,飯南町,飯南町不燃物投棄場,87,平地,直接搬入ごみ,26000,埋立中
三重県,多気町,多気町美化センター,80,山間,不燃ごみ,150000,埋立中
三重県,明和町,明和町美化センター,92,平地,不燃ごみ,7200,埋立中
三重県,明和町,仮称明和町環境センター,0,山間,不燃ごみ,3900,埋立前
三重県,玉城町,玉城町粗大ごみ処理場,100,平地,不燃ごみ,33118,埋立中
三重県,二見町,二見町不燃物投棄場,68,山間,直接搬入ごみ・破砕ごみ・中間処理残査,6198,埋立中
三重県,小俣町,小俣町廃棄物投棄場（一般廃棄物処分場）,5,山間,不燃ごみ,17000,埋立中
三重県,小俣町,小俣町廃棄物投棄場,62,山間,不燃ごみ,29000,埋立中
三重県,南勢町,南勢町一般廃棄物最終処分場,25,山間,不燃ごみ・直接搬入ごみ・焼却残渣,47600,埋立中
三重県,南島町,南島町クリーンセンターなんとう,18,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,30000,埋立中
三重県,紀勢町,紀勢町廃棄物投棄場,96,山間,不燃ごみ・粗大ごみ,19200,埋立中
三重県,御薗村,御薗村廃棄物投棄場,85,平地,直接搬入ごみ,14200,埋立中
三重県,度会町,度会町美化センター,90,山間,不燃ごみ,10336,埋立中
三重県,浜島町,浜島町不燃物処理場,100,山間,不燃ごみ・直接搬入ごみ・焼却残渣,48000,埋立中
三重県,浜島町,浜島町一般廃棄物最終処分場,59,山間,不燃ごみ・直接搬入ごみ・焼却残渣,46500,埋立中
三重県,大王町,大王町清掃センター,98,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・破砕ごみ・中間処理残査,90000,埋立中
三重県,志摩町,志摩町一般廃棄物最終処分場,62,山間,不燃ごみ・直接搬入ごみ・焼却残渣,111000,埋立中
三重県,阿児町,阿児町一般廃棄物最終処分場,48,山間,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,82500,埋立中
三重県,磯部町,磯部町清掃センター,73,山間,不燃ごみ・焼却残渣,50900,埋立中
三重県,紀伊長島町,紀伊長島町不燃物処理場,92,山間,不燃ごみ・焼却残渣,48376,埋立中
三重県,海山町,海山町不燃物処理場,86,平地,不燃ごみ・直接搬入ごみ,20000,埋立中
三重県,海山町,海山町ごみ処理焼却場,100,平地,焼却残渣,3700,埋立終了
三重県,伊賀南部環境衛生組合,伊賀南部環境衛生組合最終処分場,34,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,190630,埋立中
三重県,伊賀南部環境衛生組合,伊賀南部環境衛生組合不燃物処理場,100,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,113210,埋立終了
